anomaly_label,anomaly_score,anomaly_probability,User ID,Login Timestamp,Country,IP Address,Round-Trip Time [ms],device_type,browser,os,hour,day,day_of_week,month,is_weekend,time_category,is_business_hours,ip_version,is_private_ip,is_typical_country,is_typical_device,is_typical_browser,is_typical_hour,rtt_deviation,login_frequency,risk_score
0,0.07022589746141528,0.4024473845600899,788008939029953760,2020-02-03 13:30:17.413,NO,10.2.239.47,0.0,mobile,safari,macos,13,3,0,2,0,afternoon,1,4,1,0,0,0,0,0.0,1,72.22222222222221
0,0.14040783949152869,0.1586631174971107,-4324475583306591935,2020-02-03 13:30:18.180,BR,92.220.210.26,0.0,mobile,chrome,linux,13,3,0,2,0,afternoon,1,4,0,0,1,1,1,0.0,3470,38.88888888888889
0,0.06685765682470135,0.41414731834876617,-8686803309548307482,2020-02-03 13:30:18.627,PL,10.0.82.19,0.0,desktop,chrome,macos,13,3,0,2,0,afternoon,1,4,1,1,1,1,1,0.0,2,0.0
0,0.08155770550294295,0.3630851720308773,1601677813614737231,2020-02-03 13:30:19.685,NO,37.191.196.44,767.0,mobile,chrome,macos,13,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
0,0.1737949010435817,0.042689690509845946,-4324475583306591935,2020-02-03 13:30:20.553,DE,37.230.2.135,0.0,mobile,chrome,macos,13,3,0,2,0,afternoon,1,4,0,0,1,1,1,0.0,3470,38.88888888888889
0,0.1021594110687114,0.2915230073725785,4413015678818421602,2020-02-03 13:30:22.934,NO,10.3.46.243,0.0,desktop,chrome,macos,13,3,0,2,0,afternoon,1,4,1,0,0,0,0,0.0,1,72.22222222222221
0,0.1737949010435817,0.042689690509845946,-4324475583306591935,2020-02-03 13:30:24.952,BR,81.166.144.42,0.0,mobile,chrome,macos,13,3,0,2,0,afternoon,1,4,0,0,1,1,1,0.0,3470,38.88888888888889
0,0.12129352807403826,0.22505866405133745,9204722256500262380,2020-02-03 13:30:25.338,US,23.137.224.113,0.0,mobile,chrome,linux,13,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
0,0.17187825065787882,0.04934737475138584,8233090330174025616,2020-02-03 13:30:25.517,NO,92.220.78.90,0.0,mobile,chrome,macos,13,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
0,0.16562597571359755,0.07106530133873834,4043583876653899607,2020-02-03 13:30:25.808,NO,193.234.15.49,0.0,desktop,chrome,macos,13,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
0,0.1021594110687114,0.2915230073725785,-7730203316928843376,2020-02-03 13:30:26.202,NO,10.0.159.251,0.0,desktop,chrome,macos,13,3,0,2,0,afternoon,1,4,1,0,0,0,0,0.0,1,72.22222222222221
0,0.18608464156187154,0.0,4031044743503645535,2020-02-03 13:30:26.608,BR,141.0.120.193,0.0,mobile,chrome,macos,13,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,2,5.555555555555555
0,0.09568937351455287,0.3139973550093781,-4324475583306591935,2020-02-03 13:30:26.995,NO,139.164.198.217,0.0,mobile,safari,macos,13,3,0,2,0,afternoon,1,4,0,0,1,0,1,0.0,3470,50.0
0,0.1021594110687114,0.2915230073725785,-3213905511024156036,2020-02-03 13:30:27.195,NO,10.2.81.44,0.0,desktop,chrome,macos,13,3,0,2,0,afternoon,1,4,1,0,0,0,0,0.0,1,72.22222222222221
0,0.16945728389974285,0.05775685430757671,-4324475583306591935,2020-02-03 13:30:27.424,US,45.130.53.187,0.0,mobile,chrome,macos,13,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,3470,5.555555555555555
0,0.16945728389974285,0.05775685430757671,-4324475583306591935,2020-02-03 13:30:27.476,US,23.137.225.67,0.0,mobile,chrome,macos,13,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,3470,5.555555555555555
0,0.17187825065787882,0.04934737475138584,-8834829399651829351,2020-02-03 13:30:27.827,US,23.137.225.67,0.0,mobile,chrome,macos,13,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
0,0.08038292211844889,0.3671659041688362,-367834249841494659,2020-02-03 13:30:28.912,NO,156.52.224.130,0.0,desktop,chrome,other,13,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
0,0.09568937351455287,0.3139973550093781,-4324475583306591935,2020-02-03 13:30:29.720,NO,37.191.193.119,0.0,mobile,safari,macos,13,3,0,2,0,afternoon,1,4,0,0,1,0,1,0.0,3470,50.0
0,0.13175052585680574,0.18873519584270138,6812875575692305548,2020-02-03 13:30:30.191,NO,83.243.134.76,0.0,desktop,chrome,macos,13,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,2,5.555555555555555
0,0.06951400212167202,0.40492022698372054,-8715789318900561041,2020-02-03 13:30:31.431,NO,51.175.220.246,501.0,mobile,chrome,linux,13,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.10774710596616206,2,5.555555555555555
0,0.12129352807403826,0.22505866405133745,5479547424429884157,2020-02-03 13:30:31.745,US,170.39.76.238,0.0,mobile,chrome,linux,13,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
0,0.12071287661206548,0.22707561723019576,-4324475583306591935,2020-02-03 13:30:32.484,MD,10.2.231.25,0.0,mobile,chrome,macos,13,3,0,2,0,afternoon,1,4,1,0,1,1,1,0.0,3470,33.33333333333333
0,0.16945728389974285,0.05775685430757671,-4324475583306591935,2020-02-03 13:30:32.802,US,23.137.225.235,0.0,mobile,chrome,macos,13,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,3470,5.555555555555555
0,0.08865015787716218,0.33844880185197523,-4324475583306591935,2020-02-03 13:30:33.224,CL,10.0.3.153,0.0,mobile,chrome,linux,13,3,0,2,0,afternoon,1,4,1,0,1,1,1,0.0,3470,33.33333333333333
0,0.08865015787716218,0.33844880185197523,-4324475583306591935,2020-02-03 13:30:33.450,CL,10.0.3.153,0.0,mobile,chrome,linux,13,3,0,2,0,afternoon,1,4,1,0,1,1,1,0.0,3470,33.33333333333333
0,0.12129352807403826,0.22505866405133745,7348246193373866356,2020-02-03 13:30:34.504,NO,156.52.135.164,0.0,mobile,chrome,linux,13,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
0,0.16562597571359755,0.07106530133873834,4714974806985187081,2020-02-03 13:30:35.377,NO,213.162.240.128,0.0,desktop,chrome,macos,13,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
0,0.16562597571359755,0.07106530133873834,-4601974118242955290,2020-02-03 13:30:35.500,IT,80.75.24.1,0.0,desktop,chrome,macos,13,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
0,0.13175052585680574,0.18873519584270138,-6582194655552300250,2020-02-03 13:30:35.971,NO,77.106.159.56,0.0,desktop,chrome,macos,13,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,2,5.555555555555555
0,0.1737949010435817,0.042689690509845946,-4324475583306591935,2020-02-03 13:30:37.055,BR,139.164.254.239,0.0,mobile,chrome,macos,13,3,0,2,0,afternoon,1,4,0,0,1,1,1,0.0,3470,38.88888888888889
0,0.17187825065787882,0.04934737475138584,2662610499663820864,2020-02-03 13:30:37.391,NO,92.220.220.248,0.0,mobile,chrome,macos,13,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
0,0.09568937351455287,0.3139973550093781,-4324475583306591935,2020-02-03 13:30:38.841,NO,81.166.40.81,0.0,mobile,safari,macos,13,3,0,2,0,afternoon,1,4,0,0,1,0,1,0.0,3470,50.0
0,0.08865015787716218,0.33844880185197523,-4324475583306591935,2020-02-03 13:30:40.240,PL,10.0.78.224,0.0,mobile,chrome,linux,13,3,0,2,0,afternoon,1,4,1,0,1,1,1,0.0,3470,33.33333333333333
0,0.17187825065787882,0.04934737475138584,3103884806469940404,2020-02-03 13:30:40.688,PL,176.107.150.163,0.0,mobile,chrome,macos,13,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
0,0.08865015787716218,0.33844880185197523,-4324475583306591935,2020-02-03 13:30:41.224,PL,10.0.11.247,0.0,mobile,chrome,linux,13,3,0,2,0,afternoon,1,4,1,0,1,1,1,0.0,3470,33.33333333333333
0,0.17187825065787882,0.04934737475138584,-8458261896434098576,2020-02-03 13:30:42.507,US,170.39.76.232,0.0,mobile,chrome,macos,13,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
0,0.08865015787716218,0.33844880185197523,-4324475583306591935,2020-02-03 13:30:42.730,RO,10.0.4.27,0.0,mobile,chrome,linux,13,3,0,2,0,afternoon,1,4,1,0,1,1,1,0.0,3470,33.33333333333333
0,0.14834410464142428,0.13109567597554939,7332804982023611363,2020-02-03 13:30:43.268,NO,79.161.233.203,0.0,mobile,chrome,linux,13,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,2,5.555555555555555
0,0.08865015787716218,0.33844880185197523,-4324475583306591935,2020-02-03 13:30:44.214,RO,10.0.4.27,0.0,mobile,chrome,linux,13,3,0,2,0,afternoon,1,4,1,0,1,1,1,0.0,3470,33.33333333333333
0,0.0749430126271462,0.38606199495608096,-1155236437313308328,2020-02-03 13:30:44.362,UA,5.199.232.3,0.0,mobile,firefox,macos,13,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,4,5.555555555555555
0,0.08865015787716218,0.33844880185197523,-4324475583306591935,2020-02-03 13:30:45.075,RO,10.0.4.24,0.0,mobile,chrome,linux,13,3,0,2,0,afternoon,1,4,1,0,1,1,1,0.0,3470,33.33333333333333
0,0.14040783949152869,0.1586631174971107,-4324475583306591935,2020-02-03 13:30:45.297,AU,103.224.183.89,0.0,mobile,chrome,linux,13,3,0,2,0,afternoon,1,4,0,0,1,1,1,0.0,3470,38.88888888888889
0,0.16562597571359755,0.07106530133873834,2212369132499549346,2020-02-03 13:30:45.382,NO,81.167.107.116,0.0,desktop,chrome,macos,13,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
0,0.09568937351455287,0.3139973550093781,-4324475583306591935,2020-02-03 13:30:45.413,NO,139.164.198.217,0.0,mobile,safari,macos,13,3,0,2,0,afternoon,1,4,0,0,1,0,1,0.0,3470,50.0
1,-0.026651441999308023,0.7389608880665941,-4324475583306591935,2020-02-03 13:30:45.454,US,10.0.0.134,0.0,mobile,firefox,linux,13,3,0,2,0,afternoon,1,4,1,1,1,0,1,0.0,3470,11.11111111111111
1,-0.005812161388602077,0.6665734818072908,-4324475583306591935,2020-02-03 13:30:45.711,NO,80.202.55.41,489.0,mobile,safari,macos,13,3,0,2,0,afternoon,1,4,0,0,1,0,1,0.36691308916241366,3470,50.0
0,0.14834410464142428,0.13109567597554939,-3370224928004153434,2020-02-03 13:30:45.974,US,170.39.79.62,0.0,mobile,chrome,linux,13,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,2,5.555555555555555
0,0.1737949010435817,0.042689690509845946,-4324475583306591935,2020-02-03 13:30:46.030,DE,37.230.2.135,0.0,mobile,chrome,macos,13,3,0,2,0,afternoon,1,4,0,0,1,1,1,0.0,3470,38.88888888888889
0,0.13175052585680574,0.18873519584270138,-2714060051458804026,2020-02-03 13:30:46.098,NO,84.209.195.221,0.0,desktop,chrome,macos,13,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,2,5.555555555555555
0,0.09842577830774873,0.30449216866656303,-4178644299125349497,2020-02-03 13:30:46.510,NO,92.221.38.248,0.0,mobile,safari,macos,13,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,19,5.555555555555555
0,0.09002484815329354,0.3336736723569622,2142332645923303366,2020-02-03 13:30:47.490,US,66.69.155.144,0.0,mobile,chrome,android,13,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,4,5.555555555555555
0,0.047369245774099844,0.48184233884498473,-4120897207029237086,2020-02-03 13:30:47.846,NO,37.97.23.25,0.0,desktop,chrome,linux,13,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
1,-0.005555281530928213,0.665681182933609,-4324475583306591935,2020-02-03 13:30:49.963,NO,84.208.2.236,549.0,mobile,safari,macos,13,3,0,2,0,afternoon,1,4,0,0,1,0,1,0.28923371359951966,3470,50.0
0,0.12833978818346237,0.2005827475032601,-7942505768713328941,2020-02-03 13:30:50.007,NO,83.243.235.87,0.0,mobile,safari,macos,13,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
0,0.14040783949152869,0.1586631174971107,-4324475583306591935,2020-02-03 13:30:50.389,IN,43.252.35.145,0.0,mobile,chrome,linux,13,3,0,2,0,afternoon,1,4,0,0,1,1,1,0.0,3470,38.88888888888889
0,0.14834410464142428,0.13109567597554939,8450058182254465767,2020-02-03 13:30:51.032,IN,43.252.35.145,0.0,mobile,chrome,linux,13,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,2,5.555555555555555
0,0.02676082505575761,0.5534278292834067,5483971821854404030,2020-02-03 13:30:52.108,NO,10.0.8.75,597.0,mobile,chrome,linux,13,3,0,2,0,afternoon,1,4,1,1,1,1,1,0.06279434850863422,5,0.0
0,0.14040783949152869,0.1586631174971107,-4324475583306591935,2020-02-03 13:30:52.183,IT,178.255.191.34,0.0,mobile,chrome,linux,13,3,0,2,0,afternoon,1,4,0,0,1,1,1,0.0,3470,38.88888888888889
0,0.061004347292699324,0.4344793971268027,-4324475583306591935,2020-02-03 13:30:52.493,US,38.135.39.85,0.0,mobile,chrome,windows,13,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,3470,5.555555555555555
0,0.05369732343613942,0.4598611036421173,-4324475583306591935,2020-02-03 13:30:52.562,BD,10.0.181.226,0.0,desktop,chrome,macos,13,3,0,2,0,afternoon,1,4,1,0,0,1,1,0.0,3470,50.0
0,0.12129352807403826,0.22505866405133745,2421909801696354191,2020-02-03 13:30:53.033,US,23.137.225.187,0.0,mobile,chrome,linux,13,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
0,0.12363131649066639,0.21693811310603206,8136137622058915205,2020-02-03 13:30:53.252,NO,79.160.191.198,23.0,mobile,safari,macos,13,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
0,0.11286032839266058,0.25435225929608396,-4677291040012882122,2020-02-03 13:30:53.532,FR,10.0.140.83,0.0,mobile,chrome,macos,13,3,0,2,0,afternoon,1,4,1,0,0,0,0,0.0,1,72.22222222222221
1,-0.026651441999308023,0.7389608880665941,-4324475583306591935,2020-02-03 13:30:54.261,US,10.0.0.134,0.0,mobile,firefox,linux,13,3,0,2,0,afternoon,1,4,1,1,1,0,1,0.0,3470,11.11111111111111
0,0.12833978818346237,0.2005827475032601,-3317023416290366736,2020-02-03 13:30:54.822,IR,185.113.56.111,0.0,mobile,safari,macos,13,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
0,0.12129352807403826,0.22505866405133745,2659894610922332952,2020-02-03 13:30:54.991,US,66.68.202.46,0.0,mobile,chrome,linux,13,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
1,-0.026651441999308023,0.7389608880665941,-4324475583306591935,2020-02-03 13:30:55.115,US,10.0.0.134,0.0,mobile,firefox,linux,13,3,0,2,0,afternoon,1,4,1,1,1,0,1,0.0,3470,11.11111111111111
0,0.14040783949152869,0.1586631174971107,-4324475583306591935,2020-02-03 13:30:55.702,DE,89.238.78.171,0.0,mobile,chrome,linux,13,3,0,2,0,afternoon,1,4,0,0,1,1,1,0.0,3470,38.88888888888889
0,0.09310675503125065,0.32296834862743706,7925866163359329657,2020-02-03 13:30:56.382,PL,10.0.83.200,0.0,mobile,chrome,linux,13,3,0,2,0,afternoon,1,4,1,1,1,1,1,0.0,9,0.0
0,0.1737949010435817,0.042689690509845946,-4324475583306591935,2020-02-03 13:30:59.056,IN,103.240.163.0,0.0,mobile,chrome,macos,13,3,0,2,0,afternoon,1,4,0,0,1,1,1,0.0,3470,38.88888888888889
0,0.13175052585680574,0.18873519584270138,-5425770444642139872,2020-02-03 13:31:00.137,NO,46.212.6.191,0.0,desktop,chrome,macos,13,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,2,5.555555555555555
0,0.13990701418546408,0.160402786230033,-4324475583306591935,2020-02-03 13:31:00.245,US,209.236.117.104,0.0,mobile,chrome,linux,13,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,3470,5.555555555555555
0,0.14040783949152869,0.1586631174971107,-4324475583306591935,2020-02-03 13:31:01.037,PL,185.19.116.45,0.0,mobile,chrome,linux,13,3,0,2,0,afternoon,1,4,0,0,1,1,1,0.0,3470,38.88888888888889
0,0.047369245774099844,0.48184233884498473,-7665510667574195585,2020-02-03 13:31:01.539,NO,84.209.106.0,0.0,desktop,chrome,linux,13,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
1,-0.00155381868553639,0.651781686015655,-7504096453858506300,2020-02-03 13:31:01.644,BD,10.2.208.196,2417.0,mobile,chrome,macos,13,3,0,2,0,afternoon,1,4,1,1,1,1,1,0.15252454417952313,3,0.0
0,0.13990701418546408,0.160402786230033,-4324475583306591935,2020-02-03 13:31:02.816,US,170.39.77.81,0.0,mobile,chrome,linux,13,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,3470,5.555555555555555
0,0.12833978818346237,0.2005827475032601,-2329772707793014751,2020-02-03 13:31:03.353,NO,62.73.251.87,0.0,mobile,safari,macos,13,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
0,0.048174871499758964,0.47904391418793235,-4324475583306591935,2020-02-03 13:31:03.720,UA,10.2.83.86,0.0,mobile,safari,macos,13,3,0,2,0,afternoon,1,4,1,0,1,0,1,0.0,3470,44.44444444444444
0,0.03801615146090487,0.5143312836640779,-4324475583306591935,2020-02-03 13:31:05.234,US,23.137.225.38,0.0,mobile,firefox,macos,13,3,0,2,0,afternoon,1,4,0,1,1,0,1,0.0,3470,16.666666666666664
0,0.08934247318364152,0.3360439727081176,8832622504277616928,2020-02-03 13:31:06.267,US,209.236.117.198,0.0,mobile,chrome,android,13,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,2,5.555555555555555
0,0.12833978818346237,0.2005827475032601,6018310559211640597,2020-02-03 13:31:06.310,IR,185.113.56.135,0.0,mobile,safari,macos,13,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
0,0.1346578563164721,0.17863628143939914,6691630486904272752,2020-02-03 13:31:06.320,DE,93.186.11.157,0.0,mobile,chrome,linux,13,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,12,5.555555555555555
0,0.1737949010435817,0.042689690509845946,-4324475583306591935,2020-02-03 13:31:06.538,IN,103.240.163.0,0.0,mobile,chrome,macos,13,3,0,2,0,afternoon,1,4,0,0,1,1,1,0.0,3470,38.88888888888889
0,0.13197728100973294,0.18794753826070698,-8162050629258820720,2020-02-03 13:31:07.245,PL,10.0.83.16,0.0,mobile,chrome,macos,13,3,0,2,0,afternoon,1,4,1,1,1,1,1,0.0,6,0.0
0,0.1738046766004273,0.04265573409752954,7341649616090413040,2020-02-03 13:31:07.263,CZ,109.254.17.8,0.0,mobile,chrome,macos,13,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,11,5.555555555555555
0,0.16562597571359755,0.07106530133873834,-9090170745837868379,2020-02-03 13:31:07.333,NO,92.220.63.201,0.0,desktop,chrome,macos,13,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
0,0.14736262879998746,0.13450493427937393,8634663433943713210,2020-02-03 13:31:08.584,US,170.39.76.136,0.0,mobile,chrome,linux,13,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,4,5.555555555555555
0,0.1737949010435817,0.042689690509845946,-4324475583306591935,2020-02-03 13:31:09.041,PL,91.201.120.33,0.0,mobile,chrome,macos,13,3,0,2,0,afternoon,1,4,0,0,1,1,1,0.0,3470,38.88888888888889
0,0.1021594110687114,0.2915230073725785,2958651534920116333,2020-02-03 13:31:09.405,BR,10.2.236.66,0.0,desktop,chrome,macos,13,3,0,2,0,afternoon,1,4,1,0,0,0,0,0.0,1,72.22222222222221
0,0.16945728389974285,0.05775685430757671,-4324475583306591935,2020-02-03 13:31:09.913,US,209.236.123.7,0.0,mobile,chrome,macos,13,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,3470,5.555555555555555
0,0.18608464156187154,0.0,-6817338565986455541,2020-02-03 13:31:09.975,US,23.137.225.235,0.0,mobile,chrome,macos,13,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,2,5.555555555555555
0,0.14040783949152869,0.1586631174971107,-4324475583306591935,2020-02-03 13:31:11.665,PL,185.19.117.69,0.0,mobile,chrome,linux,13,3,0,2,0,afternoon,1,4,0,0,1,1,1,0.0,3470,38.88888888888889
0,0.06405408139814028,0.42388582886514237,-6502385203195748275,2020-02-03 13:31:12.289,NO,80.202.55.41,536.0,mobile,safari,macos,13,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
0,0.13990701418546408,0.160402786230033,-4324475583306591935,2020-02-03 13:31:12.503,US,23.137.225.145,0.0,mobile,chrome,linux,13,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,3470,5.555555555555555
0,0.09842577830774873,0.30449216866656303,-4178644299125349497,2020-02-03 13:31:13.059,NO,92.221.38.248,0.0,mobile,safari,macos,13,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,19,5.555555555555555
0,0.14040783949152869,0.1586631174971107,-4324475583306591935,2020-02-03 13:31:13.942,GB,104.193.110.169,0.0,mobile,chrome,linux,13,3,0,2,0,afternoon,1,4,0,0,1,1,1,0.0,3470,38.88888888888889
0,0.18608464156187154,0.0,4031044743503645535,2020-02-03 13:31:14.650,BR,141.0.120.193,0.0,mobile,chrome,macos,13,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,2,5.555555555555555
0,0.16562597571359755,0.07106530133873834,-8753830284421199711,2020-02-03 13:31:15.648,NO,81.167.16.68,0.0,desktop,chrome,macos,13,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
0,0.13990701418546408,0.160402786230033,-4324475583306591935,2020-02-03 13:31:15.920,US,170.39.76.199,0.0,mobile,chrome,linux,13,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,3470,5.555555555555555
0,0.08865015787716218,0.33844880185197523,-4324475583306591935,2020-02-03 13:31:16.381,PL,10.0.83.200,0.0,mobile,chrome,linux,13,3,0,2,0,afternoon,1,4,1,0,1,1,1,0.0,3470,33.33333333333333
1,-0.0003733923150975871,0.6476813523797496,-7504096453858506300,2020-02-03 13:31:16.571,BD,10.2.208.196,2448.0,mobile,chrome,macos,13,3,0,2,0,afternoon,1,4,1,1,1,1,1,0.14165497896213183,3,0.0
0,0.014483931370304903,0.5960728949846952,3142006763952561612,2020-02-03 13:31:18.811,BR,10.2.49.102,0.0,desktop,chrome,other,13,3,0,2,0,afternoon,1,4,1,0,0,0,0,0.0,1,72.22222222222221
0,0.12833978818346237,0.2005827475032601,1066618514616487780,2020-02-03 13:31:19.404,NO,37.97.56.236,0.0,mobile,safari,macos,13,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
0,0.09252151243511897,0.32500124958778354,-4324475583306591935,2020-02-03 13:31:20.567,NO,79.160.46.156,0.0,desktop,chrome,macos,13,3,0,2,0,afternoon,1,4,0,0,0,1,1,0.0,3470,55.55555555555556
0,0.0026578009912588962,0.6371521875099708,9080625987110199565,2020-02-03 13:31:21.317,NO,10.0.77.225,0.0,desktop,chrome,linux,13,3,0,2,0,afternoon,1,4,1,0,0,0,0,0.0,1,72.22222222222221
0,0.13990701418546408,0.160402786230033,-4324475583306591935,2020-02-03 13:31:26.509,US,23.137.224.41,0.0,mobile,chrome,linux,13,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,3470,5.555555555555555
0,0.03432724196660497,0.5271450940448693,-2251559737626947693,2020-02-03 13:31:26.537,DE,85.116.209.133,0.0,mobile,firefox,linux,13,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,2,5.555555555555555
0,0.1021594110687114,0.2915230073725785,-5321328253951044389,2020-02-03 13:31:30.797,NO,10.0.183.196,0.0,desktop,chrome,macos,13,3,0,2,0,afternoon,1,4,1,0,0,0,0,0.0,1,72.22222222222221
0,0.030348158382529578,0.5409668542735893,-4324475583306591935,2020-02-03 13:31:31.171,NO,10.3.16.18,0.0,mobile,firefox,macos,13,3,0,2,0,afternoon,1,4,1,0,1,0,1,0.0,3470,44.44444444444444
0,0.13990701418546408,0.160402786230033,-4324475583306591935,2020-02-03 13:31:31.771,US,170.39.76.146,0.0,mobile,chrome,linux,13,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,3470,5.555555555555555
0,0.12389904934304113,0.21600811522770524,1922423884739703391,2020-02-03 13:31:32.097,NO,91.221.131.178,0.0,desktop,chrome,macos,13,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,3,5.555555555555555
0,0.12833978818346237,0.2005827475032601,-4687021227318703992,2020-02-03 13:31:32.177,NO,79.160.188.74,0.0,mobile,safari,macos,13,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
0,0.14834410464142428,0.13109567597554939,-3370224928004153434,2020-02-03 13:31:32.407,US,170.39.79.62,0.0,mobile,chrome,linux,13,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,2,5.555555555555555
1,-0.05770457112827221,0.8468271583027236,-313489051567058238,2020-02-03 13:31:32.890,IN,10.0.89.13,0.0,mobile,firefox,android,13,3,0,2,0,afternoon,1,4,1,0,0,0,0,0.0,1,72.22222222222221
0,0.08038292211844889,0.3671659041688362,1226486228271434672,2020-02-03 13:31:33.273,NO,84.208.216.172,0.0,desktop,chrome,other,13,3,0,2,0,afternoon,1,4,0,0,0,0,0,0.0,1,77.77777777777779
0,0.030348158382529578,0.5409668542735893,-4324475583306591935,2020-02-03 13:31:34.509,NO,10.3.16.18,0.0,mobile,firefox,macos,13,3,0,2,0,afternoon,1,4,1,0,1,0,1,0.0,3470,44.44444444444444
0,0.030348158382529578,0.5409668542735893,-4324475583306591935,2020-02-03 13:31:37.353,NO,10.3.16.18,0.0,mobile,firefox,macos,13,3,0,2,0,afternoon,1,4,1,0,1,0,1,0.0,3470,44.44444444444444
0,0.058864828700343375,0.4419112372386269,9112693498644872617,2020-02-03 13:31:37.634,NO,10.0.77.226,0.0,mobile,chrome,linux,13,3,0,2,0,afternoon,1,4,1,0,0,0,0,0.0,1,72.22222222222221
0,0.1021594110687114,0.2915230073725785,7777065553267062300,2020-02-03 13:31:38.037,NO,10.0.77.228,0.0,desktop,chrome,macos,13,3,0,2,0,afternoon,1,4,1,0,0,0,0,0.0,1,72.22222222222221
0,0.09568937351455287,0.3139973550093781,-4324475583306591935,2020-02-03 13:31:39.171,NO,37.191.193.119,0.0,mobile,safari,macos,13,3,0,2,0,afternoon,1,4,0,0,1,0,1,0.0,3470,50.0
0,0.1021594110687114,0.2915230073725785,-4202533594452224882,2020-02-03 13:31:39.728,NO,10.2.81.42,0.0,desktop,chrome,macos,13,3,0,2,0,afternoon,1,4,1,0,0,0,0,0.0,1,72.22222222222221
0,0.1346578563164721,0.17863628143939914,6691630486904272752,2020-02-03 13:31:40.209,DE,93.186.11.157,0.0,mobile,chrome,linux,13,3,0,2,0,afternoon,1,4,0,1,1,1,1,0.0,12,5.555555555555555
